GO ID	Description	p-value	q-value	Enrichment (Target Ratio; BG Ration)	Genes
GO:0060548	negative regulation of cell death	0.000266448186563396	0.00253463382149975	3.9 (10/311; 172/20876)	AT2G46500 AT1G09070 AT5G47120 AT1G32640 AT5G42050 AT2G39660 AT4G33430 AT1G22070 AT3G25070 AT3G57330
GO:0006857	oligopeptide transport	0.000275769488518363	0.00259131278042929	4.79 (8/311; 112/20876)	AT5G24380 AT4G08850 AT4G24240 AT5G64410 AT1G59740 AT4G01720 AT2G28890 AT1G30110
GO:0055081	anion homeostasis	0.000285901696535517	0.00265415398686111	12.2 (4/311; 22/20876)	AT5G04340 AT3G47420 AT3G57330 AT3G02040
GO:0019725	cellular homeostasis	0.000310092900658512	0.00284446119401041	2.96 (14/311; 317/20876)	AT1G59870 AT2G13360 AT3G47470 AT4G05180 AT1G05010 AT5G24930 AT5G62290 AT5G01600 AT5G26820 AT5G22890 AT1G25560 AT5G20630 AT3G16240 AT3G02040
GO:0051606	detection of stimulus	0.000315820530477561	0.00286291799764179	4.2 (9/311; 144/20876)	AT1G59870 AT2G40750 AT1G02450 AT2G39730 AT3G09010 AT1G05010 AT1G22070 AT1G66880 AT4G18710
GO:0043900	regulation of multi-organism process	0.000349692983746165	0.0031331121677135	4.14 (9/311; 146/20876)	AT1G59870 AT1G32640 AT2G40750 AT1G02450 AT2G39730 AT1G05010 AT1G22070 AT1G66880 AT2G41630
GO:0034762	regulation of transmembrane transport	0.000392912711535012	0.00344033618234006	4.55 (8/311; 118/20876)	AT4G25080 AT2G39730 AT3G45780 AT2G02710 AT4G23050 AT3G19850 AT3G16850 AT2G28890
GO:0034765	regulation of ion transmembrane transport	0.000392912711535012	0.00344033618234006	4.55 (8/311; 118/20876)	AT4G25080 AT2G39730 AT3G45780 AT2G02710 AT4G23050 AT3G19850 AT3G16850 AT2G28890
GO:0019439	aromatic compound catabolic process	0.000412630638535788	0.0035326973965871	2.48 (18/311; 488/20876)	AT2G41430 AT1G59870 AT3G16830 AT3G50740 AT4G11570 AT3G61440 AT5G04590 AT2G20630 AT3G53180 AT4G24190 AT4G31390 AT1G49500 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930 AT1G30110
GO:0044270	cellular nitrogen compound catabolic process	0.000412630638535788	0.0035326973965871	2.48 (18/311; 488/20876)	AT2G41430 AT1G59870 AT3G16830 AT3G50740 AT4G11570 AT3G61440 AT5G04590 AT2G20630 AT3G53180 AT4G24190 AT4G31390 AT1G49500 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930 AT1G30110
GO:0043269	regulation of ion transport	0.000426463832743776	0.0036110066578189	4.03 (9/311; 150/20876)	AT1G09070 AT4G25080 AT2G39730 AT3G45780 AT2G02710 AT4G23050 AT3G19850 AT3G16850 AT2G28890
GO:0009813	flavonoid biosynthetic process	0.000432975595057722	0.00362629445746284	3.4 (11/311; 217/20876)	AT1G59870 AT5G35735 AT1G32640 AT3G24190 AT5G48930 AT1G13260 AT4G33300 AT3G57330 AT2G24550 AT1G66880 AT3G44720
GO:0006873	cellular ion homeostasis	0.000453113297853652	0.00375414752720852	3 (13/311; 291/20876)	AT1G59870 AT2G13360 AT3G47470 AT4G05180 AT1G05010 AT5G24930 AT5G01600 AT5G26820 AT5G22890 AT1G25560 AT5G20630 AT3G16240 AT3G02040
GO:0042743	hydrogen peroxide metabolic process	0.000522344102770941	0.00428170082002608	2.81 (14/311; 334/20876)	AT2G41430 AT1G59870 AT4G33240 AT2G40750 AT1G02450 AT2G39730 AT3G61440 AT5G03630 AT1G05010 AT5G24930 AT1G22070 AT2G22430 AT4G11330 AT1G66880
GO:1902600	proton transmembrane transport	0.00054904381064874	0.00445318636448618	4.95 (7/311; 95/20876)	AT4G25080 AT2G39730 AT3G45780 AT2G02710 AT4G23050 AT3G19850 AT3G16850
GO:0042752	regulation of circadian rhythm	0.000590526279685321	0.00473975040273744	7.3 (5/311; 46/20876)	AT1G22770 AT5G61380 AT3G62980 AT2G46830 AT1G01060
GO:0055082	cellular chemical homeostasis	0.000602906339182971	0.00478846696906072	2.91 (13/311; 300/20876)	AT1G59870 AT2G13360 AT3G47470 AT4G05180 AT1G05010 AT5G24930 AT5G01600 AT5G26820 AT5G22890 AT1G25560 AT5G20630 AT3G16240 AT3G02040
GO:0030243	cellulose metabolic process	0.000609024965600482	0.00478846696906072	4.26 (8/311; 126/20876)	AT1G30690 AT3G24550 AT1G12500 AT1G56590 AT4G39350 AT4G12420 AT2G35880 AT3G57410
GO:0046434	organophosphate catabolic process	0.000630889321499241	0.00491027095520941	3.25 (11/311; 227/20876)	AT2G41430 AT3G05630 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930 AT1G30110
GO:0016119	carotene metabolic process	0.000652004443013797	0.00502386581353789	16.78 (3/311; 12/20876)	AT5G61670 AT5G52570 AT4G25700
GO:0080167	response to karrikin	0.000675821179046667	0.00515582181409234	4.2 (8/311; 128/20876)	AT1G22770 AT5G06980 AT3G47470 AT5G48540 AT2G01150 AT5G64410 AT1G06040 AT3G44720
GO:0042538	hyperosmotic salinity response	0.000711698413261112	0.00537629761101273	3.75 (9/311; 161/20876)	AT1G73480 AT2G46500 AT1G27730 AT1G01720 AT5G58070 AT1G29395 AT5G49480 AT3G50260 AT4G18950
GO:0009166	nucleotide catabolic process	0.000804863286796202	0.00596315714508927	3.39 (10/311; 198/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930 AT1G30110
GO:1901292	nucleoside phosphate catabolic process	0.000804863286796202	0.00596315714508927	3.39 (10/311; 198/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930 AT1G30110
GO:0009787	regulation of abscisic acid-activated signaling pathway	0.000952497850731771	0.00685910896936209	6.58 (5/311; 51/20876)	AT1G01720 AT5G66880 AT3G02140 AT2G33150 AT2G22430
GO:1901419	regulation of response to alcohol	0.000952497850731771	0.00685910896936209	6.58 (5/311; 51/20876)	AT1G01720 AT5G66880 AT3G02140 AT2G33150 AT2G22430
GO:1905957	regulation of cellular response to alcohol	0.000952497850731771	0.00685910896936209	6.58 (5/311; 51/20876)	AT1G01720 AT5G66880 AT3G02140 AT2G33150 AT2G22430
GO:0055062	phosphate ion homeostasis	0.00105518644615885	0.00739135386208882	14.38 (3/311; 14/20876)	AT5G04340 AT3G47420 AT3G02040
GO:0055083	monovalent inorganic anion homeostasis	0.00105518644615885	0.00739135386208882	14.38 (3/311; 14/20876)	AT5G04340 AT3G47420 AT3G02040
GO:0072506	trivalent inorganic anion homeostasis	0.00105518644615885	0.00739135386208882	14.38 (3/311; 14/20876)	AT5G04340 AT3G47420 AT3G02040
GO:0034404	nucleobase-containing small molecule biosynthetic process	0.001088054414541	0.00755292395869142	3.26 (10/311; 206/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930 AT1G30110
GO:0030003	cellular cation homeostasis	0.0011329308830742	0.00776049654361884	2.86 (12/311; 282/20876)	AT1G59870 AT2G13360 AT3G47470 AT4G05180 AT1G05010 AT5G24930 AT5G01600 AT5G26820 AT5G22890 AT1G25560 AT5G20630 AT3G16240
GO:0009812	flavonoid metabolic process	0.00113810014201842	0.00776049654361884	3.03 (11/311; 244/20876)	AT1G59870 AT5G35735 AT1G32640 AT3G24190 AT5G48930 AT1G13260 AT4G33300 AT3G57330 AT2G24550 AT1G66880 AT3G44720
GO:0051273	beta-glucan metabolic process	0.00115655213640456	0.00781713909370396	3.86 (8/311; 139/20876)	AT1G30690 AT3G24550 AT1G12500 AT1G56590 AT4G39350 AT4G12420 AT2G35880 AT3G57410
GO:0072505	divalent inorganic anion homeostasis	0.00130450122172944	0.00874045669845266	13.43 (3/311; 15/20876)	AT5G04340 AT3G47420 AT3G02040
GO:0009750	response to fructose	0.00145026167924307	0.00963331714342944	3.73 (8/311; 144/20876)	AT1G20840 AT3G61440 AT2G13360 AT3G15630 AT2G39570 AT3G15450 AT1G60010 AT2G23460
GO:0072525	pyridine-containing compound biosynthetic process	0.00149910363417799	0.00987263931820321	3.12 (10/311; 215/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT3G16050 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0072593	reactive oxygen species metabolic process	0.00154621917155369	0.0100966318784773	2.51 (14/311; 374/20876)	AT2G41430 AT1G59870 AT4G33240 AT2G40750 AT1G02450 AT2G39730 AT3G61440 AT5G03630 AT1G05010 AT5G24930 AT1G22070 AT2G22430 AT4G11330 AT1G66880
GO:0017014	protein nitrosylation	0.0015879248305045	0.0101961489116605	12.59 (3/311; 16/20876)	AT4G05180 AT5G20630 AT1G02560
GO:0018119	peptidyl-cysteine S-nitrosylation	0.0015879248305045	0.0101961489116605	12.59 (3/311; 16/20876)	AT4G05180 AT5G20630 AT1G02560
GO:0019751	polyol metabolic process	0.00160942812921897	0.010248815925083	4.12 (7/311; 114/20876)	AT5G06980 AT1G71340 AT2G41290 AT2G46830 AT1G07180 AT3G02040 AT5G41080
GO:0042430	indole-containing compound metabolic process	0.00165307467542334	0.0104404716342527	3.65 (8/311; 147/20876)	AT1G59870 AT1G32640 AT3G50740 AT3G61440 AT5G04590 AT2G20630 AT3G53180 AT1G49500
GO:0016052	carbohydrate catabolic process	0.00168572857800619	0.0105601482165215	2.6 (13/311; 336/20876)	AT2G41430 AT1G06410 AT3G12560 AT3G61440 AT5G04590 AT2G01140 AT4G24190 AT3G07390 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0006073	cellular glucan metabolic process	0.00188110504877904	0.0115955275427896	2.46 (14/311; 382/20876)	AT1G22770 AT1G30690 AT3G24550 AT1G12500 AT1G56590 AT3G02140 AT4G39350 AT4G12420 AT2G35880 AT3G57410 AT3G06510 AT1G02560 AT1G07280 AT3G62720
GO:0044042	glucan metabolic process	0.00188110504877904	0.0115955275427896	2.46 (14/311; 382/20876)	AT1G22770 AT1G30690 AT3G24550 AT1G12500 AT1G56590 AT3G02140 AT4G39350 AT4G12420 AT2G35880 AT3G57410 AT3G06510 AT1G02560 AT1G07280 AT3G62720
GO:0018198	peptidyl-cysteine modification	0.00190705492268613	0.011656535179535	11.85 (3/311; 17/20876)	AT4G05180 AT5G20630 AT1G02560
GO:0016999	antibiotic metabolic process	0.00194936937543897	0.011656535179535	2.29 (16/311; 470/20876)	AT2G41430 AT1G59870 AT4G33240 AT2G40750 AT1G02450 AT2G39730 AT2G42790 AT3G61440 AT5G03630 AT1G05010 AT5G24930 AT1G22070 AT2G22430 AT1G34420 AT4G11330 AT1G66880
GO:0046686	response to cadmium ion	0.00194936937543897	0.011656535179535	2.29 (16/311; 470/20876)	AT2G41430 AT1G45145 AT1G07590 AT3G61440 AT5G03630 AT5G04590 AT2G01140 AT4G24190 AT2G46830 AT5G10450 AT1G01060 AT1G06040 AT1G20440 AT3G02040 AT4G18710 AT1G65930
GO:0010310	regulation of hydrogen peroxide metabolic process	0.00195151418886888	0.011656535179535	3.25 (9/311; 186/20876)	AT1G59870 AT2G40750 AT1G02450 AT2G39730 AT1G05010 AT5G24930 AT1G22070 AT4G11330 AT1G66880
GO:0009644	response to high light intensity	0.00202824788122235	0.0120216797494313	3 (10/311; 224/20876)	AT2G41430 AT2G17840 AT1G27730 AT2G39730 AT5G05410 AT3G45780 AT4G24190 AT4G24240 AT3G16050 AT2G47180
GO:0009636	response to toxic substance	0.00211731832080295	0.0124538128632203	2.34 (15/311; 430/20876)	AT3G48360 AT1G22770 AT1G45145 AT3G05630 AT2G42790 AT5G05410 AT3G61440 AT2G18170 AT4G24190 AT4G24240 AT2G33150 AT5G01600 AT3G16050 AT5G10450 AT2G47180
GO:0006071	glycerol metabolic process	0.00226339518481188	0.0132121632797631	11.19 (3/311; 18/20876)	AT1G71340 AT3G02040 AT5G41080
GO:0009308	amine metabolic process	0.00238170915514704	0.0137587554824729	2.93 (10/311; 229/20876)	AT1G32640 AT1G68440 AT3G50740 AT5G03630 AT2G20630 AT3G53180 AT5G53120 AT5G19040 AT1G49500 AT1G19110
GO:0009269	response to desiccation	0.00239274531819508	0.0137587554824729	7.07 (4/311; 38/20876)	AT1G32640 AT1G29395 AT2G22430 AT1G20450
GO:0006576	cellular biogenic amine metabolic process	0.00249579484351922	0.0142450044869869	3.42 (8/311; 157/20876)	AT1G32640 AT1G68440 AT3G50740 AT5G03630 AT2G20630 AT3G53180 AT5G53120 AT1G49500
GO:0042542	response to hydrogen peroxide	0.00259408562779873	0.0146971414825749	3.11 (9/311; 194/20876)	AT3G48360 AT1G22770 AT5G05410 AT2G18170 AT4G24190 AT4G24240 AT5G01600 AT3G16050 AT2G47180
GO:0019400	alditol metabolic process	0.00265835833732026	0.0148430076500261	10.6 (3/311; 19/20876)	AT1G71340 AT3G02040 AT5G41080
GO:0042214	terpene metabolic process	0.00265835833732026	0.0148430076500261	10.6 (3/311; 19/20876)	AT5G61670 AT5G52570 AT4G25700
GO:0009873	ethylene-activated signaling pathway	0.00271682917285542	0.0149706569581679	3.76 (7/311; 125/20876)	AT1G76600 AT1G27730 AT1G32920 AT3G55980 AT1G25560 AT5G07580 AT1G23710
GO:0006096	glycolytic process	0.00277836577563812	0.0149706569581679	3.08 (9/311; 196/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0006165	nucleoside diphosphate phosphorylation	0.00277836577563812	0.0149706569581679	3.08 (9/311; 196/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0006757	ATP generation from ADP	0.00277836577563812	0.0149706569581679	3.08 (9/311; 196/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0042866	pyruvate biosynthetic process	0.00277836577563812	0.0149706569581679	3.08 (9/311; 196/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0046939	nucleotide phosphorylation	0.00287431022769598	0.0153800810429346	3.07 (9/311; 197/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0009135	purine nucleoside diphosphate metabolic process	0.00297285532011977	0.0154774544404529	3.05 (9/311; 198/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0009179	purine ribonucleoside diphosphate metabolic process	0.00297285532011977	0.0154774544404529	3.05 (9/311; 198/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0009185	ribonucleoside diphosphate metabolic process	0.00297285532011977	0.0154774544404529	3.05 (9/311; 198/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0046031	ADP metabolic process	0.00297285532011977	0.0154774544404529	3.05 (9/311; 198/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0055080	cation homeostasis	0.00315248781606455	0.0163025155871371	2.53 (12/311; 319/20876)	AT1G59870 AT2G13360 AT3G47470 AT4G05180 AT1G05010 AT5G24930 AT5G01600 AT5G26820 AT5G22890 AT1G25560 AT5G20630 AT3G16240
GO:0009132	nucleoside diphosphate metabolic process	0.00317794295971961	0.0163245912036123	3.02 (9/311; 200/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0019359	nicotinamide nucleotide biosynthetic process	0.00339402359794417	0.0173191026399103	2.99 (9/311; 202/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0009739	response to gibberellin	0.0035126026753505	0.0178062684096715	3.23 (8/311; 166/20876)	AT1G06180 AT5G37260 AT1G50420 AT5G66880 AT2G46830 AT1G20650 AT1G01060 AT4G23060
GO:0044106	cellular amine metabolic process	0.00364287887043543	0.0183459740843394	3.22 (8/311; 167/20876)	AT1G32640 AT1G68440 AT3G50740 AT5G03630 AT2G20630 AT3G53180 AT5G53120 AT1G49500
GO:2000377	regulation of reactive oxygen species metabolic process	0.00373963492520921	0.0187109553332409	2.95 (9/311; 205/20876)	AT1G59870 AT2G40750 AT1G02450 AT2G39730 AT1G05010 AT5G24930 AT1G22070 AT4G11330 AT1G66880
GO:0042435	indole-containing compound biosynthetic process	0.0038343487271984	0.0190610748272274	3.53 (7/311; 133/20876)	AT1G32640 AT3G50740 AT3G61440 AT5G04590 AT2G20630 AT3G53180 AT1G49500
GO:0019363	pyridine nucleotide biosynthetic process	0.00386077312112807	0.019069405699499	2.93 (9/311; 206/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0048584	positive regulation of response to stimulus	0.00404338319663528	0.0197812981488639	3.99 (6/311; 101/20876)	AT1G22770 AT2G39660 AT5G66880 AT3G25070 AT5G08130 AT2G33150
GO:0009746	response to hexose	0.00405624706577113	0.0197812981488639	3.16 (8/311; 170/20876)	AT1G20840 AT3G61440 AT2G13360 AT3G15630 AT2G39570 AT3G15450 AT1G60010 AT2G23460
GO:0051193	regulation of cofactor metabolic process	0.00411226072090947	0.019928333980177	2.9 (9/311; 208/20876)	AT1G59870 AT2G40750 AT1G02450 AT2G39730 AT1G05010 AT5G24930 AT1G22070 AT4G11330 AT1G66880
GO:0009695	jasmonic acid biosynthetic process	0.00433284595731294	0.0205616744040354	3.45 (7/311; 136/20876)	AT1G27730 AT1G32640 AT1G32920 AT1G01720 AT4G39730 AT2G33150 AT4G18950
GO:0034754	cellular hormone metabolic process	0.00435131072987563	0.0205616744040354	3.12 (8/311; 172/20876)	AT3G50740 AT3G61440 AT5G04590 AT2G20630 AT3G53180 AT5G19040 AT1G49500 AT1G19110
GO:0006754	ATP biosynthetic process	0.00437637824064032	0.0205616744040354	2.88 (9/311; 210/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0009201	ribonucleoside triphosphate biosynthetic process	0.00437637824064032	0.0205616744040354	2.88 (9/311; 210/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	0.00437637824064032	0.0205616744040354	2.88 (9/311; 210/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0009625	response to insect	0.00445229315077575	0.0207915699289815	5.97 (4/311; 45/20876)	AT5G35735 AT4G02410 AT2G21120 AT1G66880
GO:0006995	cellular response to nitrogen starvation	0.00464967197413197	0.0213849694961692	8.76 (3/311; 23/20876)	AT1G59870 AT3G05630 AT4G08850
GO:0009145	purine nucleoside triphosphate biosynthetic process	0.00465354796741594	0.0213849694961692	2.85 (9/311; 212/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0034284	response to monosaccharide	0.00466262449670575	0.0213849694961692	3.09 (8/311; 174/20876)	AT1G20840 AT3G61440 AT2G13360 AT3G15630 AT2G39570 AT3G15450 AT1G60010 AT2G23460
GO:0000160	phosphorelay signal transduction system	0.00469140863095578	0.0213896675045757	3.4 (7/311; 138/20876)	AT1G76600 AT1G27730 AT1G32920 AT3G55980 AT1G25560 AT5G07580 AT1G23710
GO:0009142	nucleoside triphosphate biosynthetic process	0.00479716066140414	0.0217431678275407	2.84 (9/311; 213/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0052541	plant-type cell wall cellulose metabolic process	0.00525595694768557	0.0236833517125629	8.39 (3/311; 24/20876)	AT1G30690 AT3G24550 AT2G35880
GO:0009408	response to heat	0.0053051354642669	0.023765967930498	2.48 (11/311; 298/20876)	AT2G17840 AT5G05410 AT5G58070 AT1G13080 AT4G24190 AT4G24240 AT3G16050 AT1G20440 AT1G23710 AT2G47180 AT3G02990
GO:0009127	purine nucleoside monophosphate biosynthetic process	0.0055676617910007	0.0246553444102391	2.77 (9/311; 218/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	0.0055676617910007	0.0246553444102391	2.77 (9/311; 218/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0009684	indoleacetic acid biosynthetic process	0.0058560580781036	0.025548365710217	3.69 (6/311; 109/20876)	AT3G50740 AT3G61440 AT5G04590 AT2G20630 AT3G53180 AT1G49500
GO:0009124	nucleoside monophosphate biosynthetic process	0.00590135256230813	0.025548365710217	2.75 (9/311; 220/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0009156	ribonucleoside monophosphate biosynthetic process	0.00590135256230813	0.025548365710217	2.75 (9/311; 220/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0071369	cellular response to ethylene stimulus	0.00590195169617171	0.025548365710217	3.26 (7/311; 144/20876)	AT1G76600 AT1G27730 AT1G32920 AT3G55980 AT1G25560 AT5G07580 AT1G23710
GO:0009683	indoleacetic acid metabolic process	0.0061183955865128	0.0263373453062474	3.66 (6/311; 110/20876)	AT3G50740 AT3G61440 AT5G04590 AT2G20630 AT3G53180 AT1G49500
GO:0090421	embryonic meristem initiation	0.00649445358619912	0.0278008188602208	5.37 (4/311; 50/20876)	AT3G16830 AT1G30490 AT1G14740 AT5G08130
GO:0009723	response to ethylene	0.00696483025852078	0.0296496408795418	2.28 (12/311; 353/20876)	AT1G76600 AT1G27730 AT1G32920 AT3G55980 AT5G37260 AT5G03630 AT4G18950 AT1G25560 AT2G46830 AT5G07580 AT1G01060 AT1G23710
GO:0098662	inorganic cation transmembrane transport	0.007077486731855	0.0299636800909072	3.15 (7/311; 149/20876)	AT4G25080 AT2G39730 AT3G45780 AT2G02710 AT4G23050 AT3G19850 AT3G16850
GO:0042436	indole-containing compound catabolic process	0.00724016828093703	0.0304849190776296	4.14 (5/311; 81/20876)	AT1G59870 AT3G50740 AT2G20630 AT3G53180 AT1G49500
GO:0009199	ribonucleoside triphosphate metabolic process	0.0075978721920469	0.0314750562794473	2.64 (9/311; 229/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0009205	purine ribonucleoside triphosphate metabolic process	0.0075978721920469	0.0314750562794473	2.64 (9/311; 229/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0046034	ATP metabolic process	0.0075978721920469	0.0314750562794473	2.64 (9/311; 229/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0098655	cation transmembrane transport	0.00786134373813937	0.0322200650409744	3.09 (7/311; 152/20876)	AT4G25080 AT2G39730 AT3G45780 AT2G02710 AT4G23050 AT3G19850 AT3G16850
GO:0098660	inorganic ion transmembrane transport	0.00786134373813937	0.0322200650409744	3.09 (7/311; 152/20876)	AT4G25080 AT2G39730 AT3G45780 AT2G02710 AT4G23050 AT3G19850 AT3G16850
GO:0009144	purine nucleoside triphosphate metabolic process	0.00802087471080324	0.032699973758329	2.62 (9/311; 231/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0009310	amine catabolic process	0.0082000249154692	0.0330643648095845	3.44 (6/311; 117/20876)	AT1G68440 AT3G50740 AT5G03630 AT2G20630 AT3G53180 AT1G49500
GO:0042402	cellular biogenic amine catabolic process	0.0082000249154692	0.0330643648095845	3.44 (6/311; 117/20876)	AT1G68440 AT3G50740 AT5G03630 AT2G20630 AT3G53180 AT1G49500
GO:0009141	nucleoside triphosphate metabolic process	0.00823898926402761	0.0330643648095845	2.6 (9/311; 232/20876)	AT2G41430 AT3G61440 AT5G04590 AT4G24190 AT5G10450 AT1G06040 AT1G20440 AT4G18710 AT1G65930
GO:0010286	heat acclimation	0.00841638455387939	0.0336012734848089	4 (5/311; 84/20876)	AT2G17840 AT5G05410 AT1G13080 AT1G20440 AT1G23710
GO:0010015	root morphogenesis	0.00914995818410449	0.0363416678826071	2.05 (14/311; 458/20876)	AT1G30490 AT5G05690 AT3G61440 AT3G62980 AT3G53180 AT4G12420 AT2G06850 AT3G57410 AT3G07390 AT3G16850 AT4G18710 AT3G62720 AT2G05790 AT2G23460
