GO ID	Description	p-value	q-value	Enrichment (Target Ratio; BG Ration)	Genes
GO:0009166	nucleotide catabolic process	4.23953491629589e-07	6.98610442666175e-06	3.76 (20/561; 198/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT1G30110 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:1901292	nucleoside phosphate catabolic process	4.23953491629589e-07	6.98610442666175e-06	3.76 (20/561; 198/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT1G30110 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0009132	nucleoside diphosphate metabolic process	4.98253455264729e-07	8.06383881546864e-06	3.72 (20/561; 200/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G27060 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:1901361	organic cyclic compound catabolic process	6.68830907495767e-07	1.06345967009022e-05	2.55 (34/561; 496/20876)	AT5G49720 AT5G42650 AT5G12230 AT5G10450 AT5G04590 AT5G02500 AT5G01520 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G31390 AT4G18710 AT1G30110 AT3G26520 AT3G30775 AT3G16830 AT3G22440 AT3G05880 AT1G20440 AT1G70610 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT1G49500 AT1G54100 AT2G21660 AT1G08930 AT1G04010 AT2G46330 AT2G41430 AT2G30870 AT2G44490
GO:0034404	nucleobase-containing small molecule biosynthetic process	7.98319498354333e-07	1.24746476966076e-05	3.61 (20/561; 206/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT1G30110 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0072593	reactive oxygen species metabolic process	1.19080207483397e-06	1.82922495349161e-05	2.79 (28/561; 374/20876)	AT5G08330 AT4G36730 AT5G14920 AT5G14740 AT5G24930 AT5G49720 AT5G42650 AT5G24530 AT4G39100 AT4G35090 AT4G34120 AT4G30200 AT4G27450 AT4G26090 AT1G32060 AT1G66880 AT3G26520 AT3G11820 AT3G10500 AT3G01480 AT1G07890 AT1G37130 AT1G79440 AT1G04400 AT2G22430 AT2G43010 AT2G41430 AT2G44490
GO:0009863	salicylic acid mediated signaling pathway	1.22559037503886e-06	1.8512865138745e-05	2.85 (27/561; 353/20876)	AT5G08330 AT5G14740 AT5G24930 AT5G42650 AT5G42050 AT5G24530 AT3G63010 AT3G57530 AT4G34000 AT4G33430 AT4G27450 AT4G26090 AT1G32060 AT1G66880 AT3G19970 AT3G08720 AT3G11820 AT3G01480 AT1G69270 AT1G32640 AT1G64610 AT1G75020 AT2G40140 AT2G43010 AT2G27500 AT2G05940 AT2G44490
GO:0071446	cellular response to salicylic acid stimulus	1.36591832847004e-06	2.02943171839984e-05	2.83 (27/561; 355/20876)	AT5G08330 AT5G14740 AT5G24930 AT5G42650 AT5G42050 AT5G24530 AT3G63010 AT3G57530 AT4G34000 AT4G33430 AT4G27450 AT4G26090 AT1G32060 AT1G66880 AT3G19970 AT3G08720 AT3G11820 AT3G01480 AT1G69270 AT1G32640 AT1G64610 AT1G75020 AT2G40140 AT2G43010 AT2G27500 AT2G05940 AT2G44490
GO:0046700	heterocycle catabolic process	1.44154520723253e-06	2.10725029444347e-05	2.51 (33/561; 490/20876)	AT5G49720 AT5G42650 AT5G12230 AT5G10450 AT5G04590 AT5G02500 AT5G01520 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G31390 AT4G18710 AT1G30110 AT3G26520 AT3G30775 AT3G16830 AT3G22440 AT3G05880 AT1G20440 AT1G70610 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT1G49500 AT1G54100 AT2G21660 AT1G08930 AT2G46330 AT2G41430 AT2G30870 AT2G44490
GO:0006096	glycolytic process	1.53576439179805e-06	2.10892048060306e-05	3.61 (19/561; 196/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0006165	nucleoside diphosphate phosphorylation	1.53576439179805e-06	2.10892048060306e-05	3.61 (19/561; 196/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0006757	ATP generation from ADP	1.53576439179805e-06	2.10892048060306e-05	3.61 (19/561; 196/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0042866	pyruvate biosynthetic process	1.53576439179805e-06	2.10892048060306e-05	3.61 (19/561; 196/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0072525	pyridine-containing compound biosynthetic process	1.5639375444784e-06	2.11555416464399e-05	3.46 (20/561; 215/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G16050 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0009733	response to auxin	1.60258877072692e-06	2.13510966009238e-05	2.63 (30/561; 424/20876)	AT5G65670 AT5G57560 AT5G54510 AT5G49720 AT5G37260 AT5G09810 AT3G62980 AT3G63010 AT3G57530 AT3G48360 AT4G38840 AT4G34760 AT4G18710 AT3G28910 AT3G23030 AT3G11820 AT3G07390 AT1G15750 AT1G77690 AT1G78100 AT1G69270 AT1G01060 AT1G70940 AT1G54100 AT1G04240 AT1G22640 AT2G43010 AT2G46830 AT2G34650 AT2G26710
GO:0042742	defense response to bacterium	1.62551031613305e-06	2.13510966009238e-05	2.68 (29/561; 402/20876)	AT5G20630 AT5G14740 AT5G42650 AT5G24530 AT5G18650 AT5G10450 AT5G02500 AT3G57330 AT4G39090 AT4G38840 AT4G37460 AT4G33430 AT4G31800 AT4G31550 AT4G26090 AT1G32060 AT1G66880 AT3G26520 AT3G30775 AT3G11820 AT3G01480 AT1G65930 AT2G05940 AT2G39010 AT2G27050 AT2G44920 AT2G30870 AT2G40000 AT2G44490
GO:0046939	nucleotide phosphorylation	1.6579862325829e-06	2.13918652123358e-05	3.59 (19/561; 197/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0009825	multidimensional cell growth	1.67582033515918e-06	2.13918652123358e-05	4.69 (14/561; 111/20876)	AT4G16370 AT5G49720 AT3G54920 AT4G38430 AT4G22010 AT4G18710 AT1G20330 AT3G26520 AT1G77690 AT1G70710 AT1G70940 AT1G75500 AT2G01420 AT2G28950
GO:0009135	purine nucleoside diphosphate metabolic process	1.78897294810309e-06	2.16183257307615e-05	3.57 (19/561; 198/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0009179	purine ribonucleoside diphosphate metabolic process	1.78897294810309e-06	2.16183257307615e-05	3.57 (19/561; 198/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0009185	ribonucleoside diphosphate metabolic process	1.78897294810309e-06	2.16183257307615e-05	3.57 (19/561; 198/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0046031	ADP metabolic process	1.78897294810309e-06	2.16183257307615e-05	3.57 (19/561; 198/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0019318	hexose metabolic process	2.14658763861445e-06	2.55985035574382e-05	3.07 (23/561; 279/20876)	AT1G56600 AT5G64860 AT5G10450 AT5G09810 AT5G02500 AT3G61580 AT4G34870 AT1G20330 AT1G20696 AT3G12110 AT3G12560 AT3G14100 AT3G07390 AT1G06410 AT1G07890 AT1G65930 AT2G47180 AT2G21660 AT1G55810 AT1G23490 AT2G01140 AT2G46170 AT2G30870
GO:0071236	cellular response to antibiotic	2.19982032410733e-06	2.589262199667e-05	2.76 (27/561; 364/20876)	AT5G08330 AT5G14740 AT5G24930 AT5G42650 AT5G42050 AT5G24530 AT3G63010 AT3G57530 AT4G34000 AT4G33430 AT4G27450 AT4G26090 AT1G32060 AT1G66880 AT3G19970 AT3G08720 AT3G11820 AT3G01480 AT1G69270 AT1G32640 AT1G64610 AT1G75020 AT2G40140 AT2G43010 AT2G27500 AT2G05940 AT2G44490
GO:0048574	long-day photoperiodism, flowering	2.26723805120086e-06	2.6344021080755e-05	10.85 (7/561; 24/20876)	AT5G37260 AT5G24470 AT3G22380 AT3G07650 AT1G01060 AT1G22770 AT2G46830
GO:0019359	nicotinamide nucleotide biosynthetic process	2.41217865261012e-06	2.76733620239482e-05	3.5 (19/561; 202/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0035690	cellular response to drug	2.69319122273612e-06	3.0511021615471e-05	2.67 (28/561; 390/20876)	AT5G08330 AT5G14740 AT5G24930 AT5G42650 AT5G42050 AT5G24530 AT3G63010 AT3G57530 AT4G34000 AT4G33430 AT4G27450 AT4G26090 AT1G32060 AT1G66880 AT3G19970 AT3G08720 AT3G11820 AT3G01480 AT1G69270 AT1G62380 AT1G32640 AT1G64610 AT1G75020 AT2G40140 AT2G43010 AT2G27500 AT2G05940 AT2G44490
GO:0048571	long-day photoperiodism	3.07623040863648e-06	3.41307788457423e-05	10.42 (7/561; 25/20876)	AT5G37260 AT5G24470 AT3G22380 AT3G07650 AT1G01060 AT1G22770 AT2G46830
GO:0042752	regulation of circadian rhythm	3.11146561976162e-06	3.41307788457423e-05	7.28 (9/561; 46/20876)	AT5G08330 AT5G24470 AT5G11260 AT3G62980 AT3G22380 AT1G01060 AT1G22770 AT2G46830 AT2G18790
GO:0009310	amine catabolic process	3.16334047838587e-06	3.41307788457423e-05	4.45 (14/561; 117/20876)	AT5G42650 AT5G24030 AT5G13710 AT4G38620 AT4G34050 AT1G51680 AT3G05490 AT1G68440 AT1G07890 AT1G49500 AT1G08930 AT2G46330 AT2G30870 AT2G44490
GO:0042402	cellular biogenic amine catabolic process	3.16334047838587e-06	3.41307788457423e-05	4.45 (14/561; 117/20876)	AT5G42650 AT5G24030 AT5G13710 AT4G38620 AT4G34050 AT1G51680 AT3G05490 AT1G68440 AT1G07890 AT1G49500 AT1G08930 AT2G46330 AT2G30870 AT2G44490
GO:0019363	pyridine nucleotide biosynthetic process	3.22605017922951e-06	3.43978848831778e-05	3.43 (19/561; 206/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0046434	organophosphate catabolic process	3.61340110781157e-06	3.71580835295002e-05	3.28 (20/561; 227/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT1G30110 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0019439	aromatic compound catabolic process	3.64658251136957e-06	3.71580835295002e-05	2.44 (32/561; 488/20876)	AT5G49720 AT5G42650 AT5G12230 AT5G10450 AT5G04590 AT5G02500 AT5G01520 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G31390 AT4G18710 AT1G30110 AT3G26520 AT3G16830 AT3G22440 AT3G05880 AT1G20440 AT1G70610 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT1G49500 AT1G54100 AT2G21660 AT1G08930 AT2G46330 AT2G41430 AT2G30870 AT2G44490
GO:0044270	cellular nitrogen compound catabolic process	3.64658251136957e-06	3.71580835295002e-05	2.44 (32/561; 488/20876)	AT5G49720 AT5G42650 AT5G12230 AT5G10450 AT5G04590 AT5G02500 AT5G01520 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G31390 AT4G18710 AT1G30110 AT3G26520 AT3G16830 AT3G22440 AT3G05880 AT1G20440 AT1G70610 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT1G49500 AT1G54100 AT2G21660 AT1G08930 AT2G46330 AT2G41430 AT2G30870 AT2G44490
GO:0009411	response to UV	3.64891517121863e-06	3.71580835295002e-05	3.16 (21/561; 247/20876)	AT4G16370 AT5G49720 AT5G23730 AT5G11260 AT3G54920 AT3G44720 AT4G38620 AT4G38430 AT4G36220 AT4G22010 AT4G00730 AT1G51680 AT3G13510 AT3G26520 AT3G09000 AT1G77690 AT1G70940 AT1G75500 AT2G27820 AT2G01420 AT2G34650
GO:0009199	ribonucleoside triphosphate metabolic process	4.1293455999641e-06	4.06792512765342e-05	3.25 (20/561; 229/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G27380 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0009205	purine ribonucleoside triphosphate metabolic process	4.1293455999641e-06	4.06792512765342e-05	3.25 (20/561; 229/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G27380 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0046034	ATP metabolic process	4.1293455999641e-06	4.06792512765342e-05	3.25 (20/561; 229/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G27380 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0006754	ATP biosynthetic process	4.28087083929275e-06	4.08402193089314e-05	3.37 (19/561; 210/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0009201	ribonucleoside triphosphate biosynthetic process	4.28087083929275e-06	4.08402193089314e-05	3.37 (19/561; 210/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	4.28087083929275e-06	4.08402193089314e-05	3.37 (19/561; 210/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0016999	antibiotic metabolic process	4.59705106914151e-06	4.33997913435399e-05	2.45 (31/561; 470/20876)	AT5G08330 AT4G36730 AT5G14740 AT5G24930 AT5G49720 AT5G42650 AT5G24530 AT5G17760 AT5G02490 AT3G58750 AT4G39100 AT4G35090 AT4G34120 AT4G30200 AT4G27450 AT4G26090 AT1G32060 AT1G66880 AT3G26520 AT3G11820 AT3G01480 AT1G07890 AT1G64610 AT1G04400 AT2G42790 AT2G22430 AT2G43010 AT2G05940 AT2G39010 AT2G41430 AT2G44490
GO:0009144	purine nucleoside triphosphate metabolic process	4.71113849221989e-06	4.4018342287589e-05	3.22 (20/561; 231/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G27380 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0009145	purine nucleoside triphosphate biosynthetic process	4.91733573824735e-06	4.54761124664981e-05	3.34 (19/561; 212/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0009141	nucleoside triphosphate metabolic process	5.02900563824089e-06	4.60390627807061e-05	3.21 (20/561; 232/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G27380 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0009142	nucleoside triphosphate biosynthetic process	5.26656766675276e-06	4.7731734327096e-05	3.32 (19/561; 213/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0006576	cellular biogenic amine metabolic process	5.36344740983115e-06	4.81284858766505e-05	3.79 (16/561; 157/20876)	AT5G42650 AT5G24030 AT5G13710 AT4G38620 AT4G34050 AT1G51680 AT3G05490 AT1G68440 AT1G07890 AT1G32640 AT1G49500 AT1G75500 AT1G08930 AT2G46330 AT2G30870 AT2G44490
GO:0009966	regulation of signal transduction	5.68469347773113e-06	5.05110535018215e-05	3.99 (15/561; 140/20876)	AT2G33150 AT5G66880 AT5G66730 AT5G65310 AT3G63010 AT3G59940 AT3G02140 AT3G11410 AT1G07430 AT1G01720 AT1G70940 AT1G15100 AT2G22430 AT1G05000 AT2G43010
GO:0006598	polyamine catabolic process	6.21345018689387e-06	5.41475770335589e-05	7.83 (8/561; 38/20876)	AT5G24030 AT5G13710 AT4G38620 AT4G34050 AT1G51680 AT3G05490 AT1G68440 AT1G07890
GO:0009269	response to desiccation	6.21345018689387e-06	5.41475770335589e-05	7.83 (8/561; 38/20876)	AT5G52310 AT3G53420 AT4G39090 AT1G32640 AT1G76180 AT1G54100 AT2G22430 AT2G30870
GO:0006006	glucose metabolic process	6.38287114476431e-06	5.5094256196913e-05	3.05 (21/561; 256/20876)	AT5G64860 AT5G10450 AT5G09810 AT5G02500 AT3G61580 AT4G34870 AT1G20330 AT1G20696 AT3G12110 AT3G12560 AT3G14100 AT3G07390 AT1G06410 AT1G07890 AT1G65930 AT2G21660 AT1G55810 AT1G23490 AT2G01140 AT2G46170 AT2G30870
GO:0023051	regulation of signaling	6.77117366346905e-06	5.78945434383997e-05	3.93 (15/561; 142/20876)	AT2G33150 AT5G66880 AT5G66730 AT5G65310 AT3G63010 AT3G59940 AT3G02140 AT3G11410 AT1G07430 AT1G01720 AT1G70940 AT1G15100 AT2G22430 AT1G05000 AT2G43010
GO:0009127	purine nucleoside monophosphate biosynthetic process	7.37197821680264e-06	6.13730131362239e-05	3.24 (19/561; 218/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	7.37197821680264e-06	6.13730131362239e-05	3.24 (19/561; 218/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0042538	hyperosmotic salinity response	7.4169706979574e-06	6.13730131362239e-05	3.7 (16/561; 161/20876)	AT5G58070 AT5G52310 AT5G49720 AT3G63010 AT3G57530 AT4G30960 AT4G25480 AT3G19970 AT3G05880 AT3G11820 AT3G05640 AT3G11410 AT1G69270 AT1G01720 AT2G05940 AT2G46680
GO:0009787	regulation of abscisic acid-activated signaling pathway	7.62488976163968e-06	6.13730131362239e-05	6.57 (9/561; 51/20876)	AT2G33150 AT5G66880 AT5G65310 AT3G02140 AT3G11410 AT1G07430 AT1G01720 AT1G15100 AT2G22430
GO:1901419	regulation of response to alcohol	7.62488976163968e-06	6.13730131362239e-05	6.57 (9/561; 51/20876)	AT2G33150 AT5G66880 AT5G65310 AT3G02140 AT3G11410 AT1G07430 AT1G01720 AT1G15100 AT2G22430
GO:1905957	regulation of cellular response to alcohol	7.62488976163968e-06	6.13730131362239e-05	6.57 (9/561; 51/20876)	AT2G33150 AT5G66880 AT5G65310 AT3G02140 AT3G11410 AT1G07430 AT1G01720 AT1G15100 AT2G22430
GO:0048764	trichoblast maturation	7.79457039450106e-06	6.13730131362239e-05	2.76 (24/561; 323/20876)	AT4G16370 AT5G49720 AT5G09810 AT3G62720 AT3G57410 AT3G54920 AT3G53420 AT4G39100 AT4G38430 AT4G30200 AT4G22010 AT4G18710 AT4G00730 AT3G26520 AT3G16850 AT3G05490 AT1G77690 AT1G37130 AT1G70940 AT1G75500 AT1G78620 AT2G01420 AT2G46710 AT2G34650
GO:0048765	root hair cell differentiation	7.79457039450106e-06	6.13730131362239e-05	2.76 (24/561; 323/20876)	AT4G16370 AT5G49720 AT5G09810 AT3G62720 AT3G57410 AT3G54920 AT3G53420 AT4G39100 AT4G38430 AT4G30200 AT4G22010 AT4G18710 AT4G00730 AT3G26520 AT3G16850 AT3G05490 AT1G77690 AT1G37130 AT1G70940 AT1G75500 AT1G78620 AT2G01420 AT2G46710 AT2G34650
GO:0009126	purine nucleoside monophosphate metabolic process	7.8551754327664e-06	6.13730131362239e-05	3.11 (20/561; 239/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G27380 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0009167	purine ribonucleoside monophosphate metabolic process	7.8551754327664e-06	6.13730131362239e-05	3.11 (20/561; 239/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G27380 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0048469	cell maturation	8.21068056095654e-06	6.36023028608509e-05	2.76 (24/561; 324/20876)	AT4G16370 AT5G49720 AT5G09810 AT3G62720 AT3G57410 AT3G54920 AT3G53420 AT4G39100 AT4G38430 AT4G30200 AT4G22010 AT4G18710 AT4G00730 AT3G26520 AT3G16850 AT3G05490 AT1G77690 AT1G37130 AT1G70940 AT1G75500 AT1G78620 AT2G01420 AT2G46710 AT2G34650
GO:0009124	nucleoside monophosphate biosynthetic process	8.40762035252e-06	6.40332695578923e-05	3.21 (19/561; 220/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0009156	ribonucleoside monophosphate biosynthetic process	8.40762035252e-06	6.40332695578923e-05	3.21 (19/561; 220/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0010646	regulation of cell communication	8.74844890633999e-06	6.6073811476831e-05	3.85 (15/561; 145/20876)	AT2G33150 AT5G66880 AT5G66730 AT5G65310 AT3G63010 AT3G59940 AT3G02140 AT3G11410 AT1G07430 AT1G01720 AT1G70940 AT1G15100 AT2G22430 AT1G05000 AT2G43010
GO:0000165	MAPK cascade	8.97303047789061e-06	6.66590098486956e-05	3.2 (19/561; 221/20876)	AT5G08330 AT5G14740 AT5G24930 AT5G42650 AT5G42050 AT5G24530 AT3G63010 AT3G57530 AT4G26090 AT1G32060 AT1G66880 AT3G11820 AT3G01480 AT1G69270 AT1G64610 AT1G05000 AT2G43010 AT2G05940 AT2G44490
GO:0023014	signal transduction by protein phosphorylation	8.97303047789061e-06	6.66590098486956e-05	3.2 (19/561; 221/20876)	AT5G08330 AT5G14740 AT5G24930 AT5G42650 AT5G42050 AT5G24530 AT3G63010 AT3G57530 AT4G26090 AT1G32060 AT1G66880 AT3G11820 AT3G01480 AT1G69270 AT1G64610 AT1G05000 AT2G43010 AT2G05940 AT2G44490
GO:0009123	nucleoside monophosphate metabolic process	9.45495656494952e-06	6.91062614806582e-05	3.08 (20/561; 242/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G27380 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
GO:0009161	ribonucleoside monophosphate metabolic process	9.45495656494952e-06	6.91062614806582e-05	3.08 (20/561; 242/20876)	AT5G49720 AT5G10450 AT5G04590 AT5G02500 AT3G53420 AT4G39100 AT4G39090 AT4G34870 AT4G18710 AT3G26520 AT3G27380 AT3G05880 AT1G20440 AT1G62380 AT1G06040 AT1G07890 AT1G65930 AT2G21660 AT2G41430 AT2G30870
