gene ZT0 ZT4 ZT8 ZT12 ZT16 ZT20
AT5G47970 7.4396233048664 7.28467620612665 6.93187555836888 7.02928731349766 7.19638681415911 7.34333223304284
AT5G47980 5.01872374401394 5.08270021814323 4.98859225910771 5.06579903389793 5.13435212749993 5.10974476239309
AT5G47960 4.53165255322537 4.5451395870653 4.58928793403472 4.64177688980096 4.54020425150823 4.48413324162097
AT5G47990 3.97900159716779 4.04889630623488 4.05065254672722 3.92357047308547 3.9041810608987 3.97694112848817
AT5G48000 4.96921872371457 4.8670807865032 4.86029815254905 4.89000783916329 4.9167797743114 4.88845324498901
AT5G48010 4.51242249891107 4.46649278728211 4.56033259537911 4.51597296153819 4.43363885367629 4.43954711344336
AT5G48050 5.13665798674716 5.15190893866178 5.29719892565598 5.53544396568984 5.168938189077 5.25635113075406
AT5G48060 6.73501049855958 6.84633138263093 6.74305313386559 6.50509154630751 6.71347408126829 6.65566954619397
AT5G48070 4.87315431599538 4.94311933124137 4.9598753525023 4.92710404163241 4.96247916005228 4.9795712295131
unknown_345 6.10468181167908 6.03120310137492 5.93915044764708 5.83697138448129 6.05801184311584 5.86564216278872
AT5G48090 5.97574997880549 6.01804538056451 5.95031957798199 5.99168078507228 5.97638788583155 5.89519354772376
AT5G48100 4.81310204964067 4.87722957683367 4.91516428185409 4.82152799361537 4.82928374857459 4.82503300540864
AT5G48110 4.42923204564794 4.39905919398737 4.43569104951742 4.45703199125103 4.51497004892637 4.48216459173195
AT5G48120 7.80388723442862 7.66450135433752 7.56627023441447 7.6231518804517 7.81365264385345 7.83273365784231
AT5G48020 8.74804499961973 8.84579458591053 9.00419787158929 9.1685052816764 8.89049552606865 8.8084007914584
AT5G48030 8.94304092553397 9.10433911888277 8.95150321886442 9.38027866098235 9.11648406047194 9.00091009885385
AT5G48130 5.50648043524195 5.53404355538183 5.33833988705195 5.48056855741725 5.45160654737457 5.43170705719405
AT5G48170 6.02498400262522 6.0118275028845 5.96070095018793 5.92266371899446 5.98307589796355 5.86594052885716
AT5G48200 5.78184039051131 5.83195457215023 5.73326766183154 5.69538812345748 5.84769751618953 5.74838949638545
unknown_346 7.35128446912058 7.63513727574168 7.73425665667297 7.48553053382702 7.31893628368244 7.10698852922193
AT5G48250 6.39232348050393 5.64342565163762 9.26275576510361 8.65276202453454 8.14628449740002 7.7869789214962
unknown_347 5.98145486987191 5.94236337670301 6.75470638169107 6.23499295447504 6.14871392895757 6.07582957292582
AT5G47890 10.050866271813 9.97964508031767 9.96541151905921 9.99126789735226 9.99951700623806 10.1469864772477
AT5G47930 11.9520205163925 12.2006123512351 12.2421368861921 12.2223737617796 12.1677232169243 11.9279546957733
AT5G47840 11.288019676024 11.0481328107381 10.9707220542729 10.8660304651969 10.9930154389791 11.148938599477
AT5G47880 8.48573962085288 8.88082453009936 8.56087041954682 8.5303731241031 8.3035988813203 8.27200686412143
AT5G47530 5.41235417124789 5.6234914732727 5.59551428381246 5.50126910049656 5.57396097132215 5.52494336347095
AT5G47540 8.90643773439995 8.23781886293023 7.90600977612865 7.84177266811737 8.54789262925452 8.61094595819218
AT5G47600 4.74973222569798 4.81987310966986 4.76132070016101 4.69158693237775 4.82794821302166 4.72473624687766
AT5G47630 6.67264735935438 7.20011196191304 7.15873618817579 7.33379447010341 6.98743635078192 6.80716714365467
AT5G47670 5.09058743693152 5.11160265732181 4.95136947951985 5.02427894190041 5.09698782285766 5.00749952906594
unknown_348 6.30570147542255 6.4728887333815 6.29046759807108 6.22075244929107 6.29517205420349 6.38102138287217
AT5G47560 11.1369135912659 9.95873358500919 8.0418408966651 8.42908408851219 9.16022333123273 10.0636487912917
AT5G47680 8.4197113580569 8.24542399943532 8.27306763162252 7.99716196960147 8.41289685599947 8.22413067426173
AT5G47620 9.72004391061662 8.71495305366337 8.39054764148968 9.22117054941967 9.51123497932753 9.53264563416285
AT5G47610 8.47774503482079 6.97124240717551 5.80912849615099 6.63190121846933 6.96933741238588 7.51849256121297
AT5G47570 11.4597918247898 11.4748930084384 11.5066474030177 11.5210804146302 11.5550178457406 11.4921125513337
AT5G47635 4.59384690029425 4.64016965548964 4.69152544571866 4.71351999695446 4.72085385682994 4.59121403293453
AT5G47455 7.19940544502182 7.85784762551075 8.37182803660415 8.05872482701904 7.66467156896592 7.31693709164404
AT5G47550 9.79604998945606 8.92392996617436 8.21716514342273 8.56655697945109 8.97473948860561 9.61769259779375
AT5G47640 9.27642829964645 8.60556935069434 8.81925819966811 9.9394146951629 9.22251488261281 9.44479516746888
AT5G47650 8.5203953785754 8.52049926327623 7.97290226749855 8.07313315068915 8.31560353509161 8.4028481171485
AT5G47580 6.32272722452867 6.07111322206095 6.39544650945503 6.39332430848642 6.38139265989933 6.51346622717714
AT5G47710 7.44226766898323 7.27718546651544 7.14825938976169 7.28201248694596 7.43081689687291 7.24450435265891
AT5G47700 11.0811059937439 10.9881768908358 11.0378860071138 11.1006294464202 10.997930780912 10.8317055839112
AT5G47730 7.69956811376808 7.43579409870119 7.43533041560576 8.04103487010754 7.73418986122654 7.74706144646222
AT5G47740 4.08366321393456 4.25653941148978 4.24690403077978 4.09393741128344 4.10574764827952 4.04702789376366
AT5G47790 7.14368362661893 7.13677330435611 7.01108719449719 7.25983532897889 7.30892181885627 7.22626016773284
AT5G47800 6.2396423924461 6.10171183086684 6.07775165109802 6.51971861610201 6.26318264707034 6.35783025250695
AT5G47820 7.91043440919711 7.723091390179 7.40513216127701 7.53679478689084 7.92441273672682 7.89719314862048
AT5G47830 8.06571206716416 7.76719050637551 7.69829265769887 7.777147494842 7.85945385310186 7.78624428781334
AT5G47850 5.32008109870036 5.26299849957493 5.33015944019093 5.31095629964095 5.24525383460847 5.28362723758713
AT5G47900 7.31477474365651 7.31797605139661 7.01486500176274 6.87406667321671 7.07920262146081 7.01717761881232
AT5G47920 5.30305187307533 5.56627664263436 5.60013306961651 5.28394646981978 5.21030133754145 5.1479713382735
AT5G47940 4.70348027119941 4.90829985992955 4.97198963009348 4.78670610713095 5.00592374288899 4.98079069731508
AT5G47720 8.23754172045135 7.95308955062747 7.75675498421985 7.84844892357279 8.1360778003014 8.23415983737452
AT5G47760 8.05768333324376 7.93382423106025 8.11989691016934 8.24622129746293 8.12007192298636 8.10742166966135
AT5G47870 8.602821341736 8.64616740797846 8.51204962948892 8.65130650724361 8.67450390779811 8.65687915061707
AT5G47340 4.59381534853184 4.61775748158536 4.62860756798125 4.55571337056656 4.49924247542632 4.57792119693539
AT5G47360 7.47211085490327 7.71655714243566 7.4390688990992 7.33672711494648 7.39387082619542 7.41184781706511
AT5G47380 6.55122950755128 7.05259672779448 6.5782908285176 6.80316614179851 6.83865243967646 6.7591831577686
AT5G47400 6.19868268643771 6.16343485127454 6.29165097876268 6.23695464685326 6.10900053088533 6.14247139142075
AT5G47400 6.85706814697257 7.01115517688054 6.92271834055233 7.01443064175385 6.96040878363816 6.89868497351022
AT5G47420 8.01398706500328 7.95307404635724 8.14271032764505 8.5528433783702 8.00436617626396 7.86601573009079
AT5G47430 5.75957077063169 5.81808991671685 5.7453164561747 5.90289632325408 5.70184185968848 5.93388372772407
AT5G47440 6.34819842782915 6.09875258069752 5.96267540086608 5.93910034985593 5.95401866571966 6.29176467559018
AT5G47450 5.84743545410713 5.93446579601349 5.78206977792307 5.84366325522484 5.8145953894068 5.92998390613545
AT5G47350 4.43631530564556 4.45985605185582 4.32737707981083 4.29322099094145 4.47474174923586 4.38878073514674
AT5G47200 10.0114414884816 9.77308901849136 9.51070741649615 9.97338761987213 10.0642907756139 10.0242407566392
AT5G47240 5.50208470667848 8.15260056486198 9.52917273894601 8.04813947113092 6.53870362283674 5.89648496499797
AT5G47220 5.61594226350441 5.8428501313125 6.1165597450438 5.71787897781587 6.16277070397391 5.96219335068406
AT5G47390 9.33082998069496 9.27379217579217 8.99273789082148 8.77819792984971 8.93956904964153 9.15916787677257
AT5G47180 7.9515233825476 6.57497328854199 6.74485176840788 7.28483368676006 7.81708224207748 7.69725050518033
AT5G47210 10.6849392059429 11.167276780421 11.0962898616563 11.1964607679513 10.9120597677616 10.7924218030511
AT5G47190 11.5250689040464 11.4780627792368 11.5068428487709 11.4643426089575 11.5981738271936 11.5177947669652
AT5G47230 5.61048164853989 5.7032938369593 5.87441595213133 5.68898727649586 5.66718040887692 5.54311888989442
AT5G47320 9.15924684677927 9.32009052475229 9.44135509371496 9.62030669912491 9.58284816203742 9.37459923656724
AT5G47370 7.59012237508659 8.12415652175109 7.3248118070958 7.37218923760858 7.49107815308084 7.31427609290379
AT5G47435 10.8608348843001 10.2678564849587 10.3259881109632 10.2353529213099 10.4670169468694 10.7956877328982
AT5G47460 5.73035713840026 5.75704796126657 5.89628612902425 5.95124060934442 5.91007637175817 5.75480882507794
AT5G47470 5.23853586137195 5.36566619895153 5.34588991967127 5.26137756149109 5.34442509302478 5.16020631054196
AT5G47480 7.96159384161207 8.17097514898801 8.22167119095863 8.12054475775651 8.05831092160127 7.97854296187737
AT5G47490 6.57173657264687 6.58890500289709 6.75204985788896 6.67372896373479 6.79681317248985 6.71504066840087
AT5G47500 8.78934888263384 8.81994335174416 9.2849747370598 9.51811561429309 9.35510782342046 8.95917134116464
AT5G47510 4.66456227365542 4.6963881072139 4.91911059359358 5.00637845659563 4.81646059916305 4.85380329893676
AT5G47520 7.351077996405 7.2227865457887 7.23580322884978 7.23255068811285 7.2542112756683 7.24775620617978
AT5G47280 4.81830600565497 4.76712128299104 4.91608300641021 4.90803870212291 5.00184288811588 4.84542179469557
AT5G47310 9.54474251777389 9.20747616073466 9.17253685411321 9.15010478456968 9.41442238469181 9.45209302614029
AT5G47330 5.28069314489651 5.90430021912392 6.29816807565216 5.92016845090736 5.88384365713412 5.44780477857325
AT5G46860 8.3392414081811 7.78719075377657 8.80890529140192 8.81773642203243 8.6715175902229 8.7062061462377
AT5G46910 6.00388540404314 5.83270382331672 5.55188029912661 5.59413131519625 5.65717055898644 5.78975362756172
AT5G46920 7.64217784614423 8.31291649115327 8.50995445632792 8.32818776911771 7.99056376340029 7.66136202733061
AT5G47010 8.29169850742917 8.09733743908355 8.07729246925246 8.43403457086788 8.39243696092039 8.43548961118497
AT5G47020 9.19673496877573 9.10018648804649 9.45405040254685 8.96965094230552 9.22596035228153 9.26706189124511
AT5G47040 9.75502099162933 9.98696796498257 9.39699401413356 9.19715033626642 9.35683261012192 9.66945985860771
AT5G47050 8.19308238225484 7.74818932977284 7.03321878833664 7.74585383904628 7.57329539581142 7.5459109064454
AT5G47060 6.47904259930368 7.25425021169799 7.82818040823949 7.72128507180997 7.08169127668785 6.77103723282089
AT5G47070 7.31243392333717 7.03305785293773 7.37495186337095 7.59500490724837 7.64576081232018 7.57065816200415
AT5G47000 4.61363526839474 4.59070362527664 4.51019055960011 4.46426140967448 4.63341316978375 4.51580347656647
unknown_349 3.72681203913392 3.72274530061021 3.76908104961129 3.73369175747231 3.69605012209563 3.77635412181985
AT5G46940 4.9801115586092 5.0866323729211 4.99570781106963 4.97798422594063 5.01209701665946 4.90862752936712
AT5G47030 11.1109251471488 10.9722294804313 10.9276154119046 10.9260712105404 10.9772059382792 11.0387212542354
AT5G47080 8.07334789941309 7.68781083131385 7.69116951383655 7.7782723993413 7.88152905873795 7.84705751186269
AT5G47100 7.04181860373774 7.25210030003107 7.56669403532938 7.50913692397317 7.14250676425519 7.14642279423524
AT5G47110 12.0922332530862 11.3904651186268 11.3236167648159 11.240334969329 11.543301602999 11.8532264903579
AT5G47130 6.27292427504696 6.49984955847277 6.64587855491493 6.33446250100669 6.53028761632502 6.38283727292715
AT5G47150 3.97425688151 4.10081757127049 4.01619383327156 3.96754183638523 4.06436021595518 4.0042169526594
AT5G47160 4.81609255265053 4.79132964695104 4.81093247816204 4.7368964438188 4.84918897807373 4.83394269175367
AT5G47170 4.66641592642458 4.88366810756494 4.84222826725649 4.72281183689583 4.73218414242383 4.73443071901483
AT5G47120 9.8646971909971 10.2393734217805 10.3469618830209 10.4188645848205 9.9666115201685 9.83701712080669
AT5G47090 7.65616957758078 7.33040770202585 7.51992067903088 7.42625919058792 7.47541402247166 7.55855881402445
AT5G47250 6.61352823285274 6.51024174529392 6.7194159353332 7.17201163071397 7.14759027242103 6.89711933937123
AT5G47260 4.62202481571171 4.71032853129553 4.78966552456366 4.90168122757239 4.81362401887376 4.70232075416049
AT5G47260 3.96400344092958 4.03034071299272 3.95294578819781 3.97234769274419 4.02038489468858 3.93258757973583
AT5G46800 11.653195689119 11.6973777920994 10.9124750777018 11.4666652169368 11.7453580528859 11.7538781727729
AT5G46690 7.52013614346446 7.91141432754761 8.14846605361996 7.96145654542506 7.71413580919421 7.33399703765312
AT5G46770 4.07002799007294 4.03968788789069 4.00967889013702 3.99079543163145 3.9973289039626 3.97441408220846
AT5G46740 6.83610884940727 7.48324243227572 7.43975012818444 7.50489825114455 7.10637591123624 6.86304450652644
AT5G46850 7.90792163382516 7.83015547269582 7.86518842918258 7.80656301597279 7.93709888277611 7.8149796995083
AT5G46880 6.88857006817573 7.1653246098975 7.01785902730472 6.87652087038435 6.92793762942205 6.94978681672903
unknown_350 4.58936413009494 4.67595078375081 4.5189314221454 4.53602323633147 4.67896570202121 4.60381485191186
AT5G46470 6.06012891134626 6.33136548989913 6.17311731709401 6.12067068507093 6.11964737281669 6.04573153679203
AT5G46500 4.10535351249287 3.9368664741034 3.87952960541275 3.96381210545102 3.94597793765609 4.05211916485806
AT5G46510 5.54232313154213 5.78664096886585 5.59868923916883 5.73240519357565 5.80188710732381 5.61496377869154
AT5G46520 3.96795907041302 3.87499272315026 4.27961664574622 4.31149207483 4.01918410122704 4.08470804703285
AT5G46540 4.27284084478132 4.28263108815109 4.24903548146747 4.25927579080634 4.28564206193579 4.30817801255781
AT5G46550 6.38198461167284 6.53791960585295 6.45171803028383 6.37899499357507 6.3598767783735 6.33178660318216
unknown_351 5.52092134242572 4.7491499505842 4.59718279812439 5.03565344806777 5.0338640606028 5.15398964810558
AT5G46560 7.37840810038096 7.58976921833852 7.5606753676718 7.55605419300676 7.43802830898977 7.28163702914378
AT5G46570 7.39685101260037 8.20299135881049 8.46088170550831 8.30508745863606 7.78547043131877 7.78006842788129
AT5G46580 9.15097047191305 9.69995516591291 10.0101405033561 10.056202852871 9.69849063363442 9.43353930644089
AT5G46590 5.78633771541931 6.06295997108678 5.86021268587513 5.78838480657804 5.91921685521842 5.74194055016263
AT5G46620 8.36920614791589 8.3083311830711 8.41486050621923 8.34878662524933 8.46965295817423 8.36373154654553
AT5G46640 5.42554835788878 5.33872257434728 5.19912198787523 5.252635554051 5.28280173121385 5.33160696011952
AT5G46630 9.15818951239675 9.36967067573719 9.49572301642339 9.44474424222245 9.31188365225259 9.28858572549168
AT5G46660 4.12770297736703 4.10762762979574 4.13523506406923 4.13724092830649 4.10752869833963 4.10902701779498
AT5G46670 5.81308308259029 5.93750539214473 5.82925247935489 5.82077875622387 5.84655526837214 5.7583301761644
AT5G46700 8.7616803933656 8.86078792989619 9.03961228428801 9.17086029047638 8.90237029829631 8.81711899688085
AT5G46730 6.09469198507448 6.42095460626818 6.2745196990655 6.21839316634483 6.29979957928002 6.20468495385658
AT5G46750 8.8550333599614 8.88581754463693 8.83317521668442 8.94239868475493 8.81827437638275 8.73069815818875
AT5G46760 7.22300985379803 7.09128907517736 7.20060945585556 7.64505459603929 7.45127458356015 7.31290298899498
AT5G46790 7.89487031910675 7.86478269789568 7.40308733768308 7.66601768910898 7.8331158384976 7.67632931251442
unknown_352 3.87175388899165 3.97167036892329 4.0268894947656 3.84023764392452 3.91340489389748 3.86819067497069
AT5G46830 3.76521098794693 4.83897758932481 4.33081032414557 4.37779732517138 3.91367590818565 3.79113548821293
AT5G46780 8.13433257829718 7.06959180050942 6.6562483243972 6.95322709355331 7.69453151787772 7.9007357255294
AT5G46840 8.22786514173117 7.46512902854739 7.38223856193379 7.2537009599995 7.69913048103706 7.90058194197168
AT5G46710 6.4069491491483 6.80555871161539 7.83455266539438 7.05487823094834 6.92497647473495 6.52352872595047
AT5G46680 5.27341945279709 5.28490069046099 5.53033062346639 5.72702195568739 5.51780045845123 5.39103097804782
AT5G46795 4.70043329196711 4.75326003611575 4.87129272815771 4.62052439413695 4.69443005182332 4.83572421397515
AT5G46450 6.91921263674489 6.39015401603385 6.24034198512662 6.40659524866151 7.01075960058002 7.06549488810576
AT5G46460 5.94715485307626 6.06362498775531 6.34098173647398 6.09157787286652 5.98822992262785 5.97729552516303
AT5G46470 5.29215342749086 5.9877161433348 5.82529675293555 5.89980669864107 5.48949603606827 5.46465690524089
unknown_353 4.24351942280449 4.20908100588276 4.21959828139761 4.25403007765891 4.25101730582179 4.20885502905249
AT5G46140 6.14930937525563 6.04204450292339 6.11705790110749 6.2242822985626 6.27166203365401 6.05088114141086
AT5G46160 8.5637556368166 8.72103537651234 8.79398820105967 8.88028961755779 8.77982576700415 8.56309043268995
AT5G46180 7.70932167184899 7.87036412934905 7.84560198037523 7.75673634112841 7.85008362919332 7.78648476765243
AT5G46200 4.82150921834155 4.90983727643105 4.8118975472927 4.85908391944884 4.77095272718976 4.71876063289728
AT5G46020 11.2787956322493 10.9260649295815 11.0208306679134 10.8782510001402 11.1663774946473 11.2579459355583
AT5G46210 9.70269920143932 9.83850420042778 9.80614908663479 9.69515604489047 9.77148735963696 9.73489672884874
AT5G46190 7.67934431490412 7.22128909066895 7.34847254367132 7.3246849998717 7.57561708445798 7.63576834104096
AT5G46030 9.78815556154932 9.6024375257102 9.66630275559824 9.73983894500514 9.94620742402738 9.89210865632819
AT5G46150 7.47922481341155 6.91731901030157 7.12696959445863 6.81264160707931 7.31144141475609 7.45611477989739
AT5G46110 13.1809057407546 13.2693432033326 13.1427536284162 12.941866321507 12.9399854383735 13.1213421494688
AT5G46115 3.99356699667237 4.03233275732256 3.9422860502829 3.95486640723266 4.00894509603661 4.0288320936036
AT5G46240 6.16746602164259 7.09689655472143 7.08757049139839 6.84782083420572 6.74308793455321 6.51580663465381
AT5G46230 6.57600747317165 6.52405428560362 6.92058296499744 7.54467145621138 6.89412062994389 6.70797223646194
AT5G46270 6.70449803868277 5.96689864031566 5.93619537782089 6.42378217494052 6.5493155627251 6.72698804399997
AT5G46280 7.04585777366413 8.16152039179111 8.1421150405234 7.93875182241561 7.4693047993555 7.44210901122071
AT5G46300 3.90401519232592 3.9614424795006 3.93922703828582 3.92045429576394 3.93048196430354 3.94514318728039
AT5G46310 5.02633607234245 5.12202136974079 5.18375138437493 5.14399703927071 5.18824993698081 5.0923913300906
AT5G46320 3.85998928170828 3.85562993525181 3.8382537253739 3.8993184338739 3.83805185359844 3.88098197774447
AT5G46330 6.22900172906851 6.07454615266663 6.64944926265261 5.70040546268583 6.50552859021326 6.19811230256785
AT5G46350 5.50032648777443 5.47461067064634 5.39627977062536 5.42913203459218 5.42624375271667 5.43892739027538
AT5G46360 5.04594484328295 5.07888583996041 5.19227894247377 5.00016755737459 5.08321647370976 5.05390070425697
AT5G46370 5.02408876289242 5.11118951921809 5.16721342034867 4.99276965172235 5.09835517843769 5.12442545088212
AT5G46390 8.76487723385974 8.5891937506142 8.67295237551348 8.72615621573547 8.84645193640954 8.78426678446985
AT5G46400 5.05257771209294 5.1949163031723 5.15162878164997 5.18276390570975 5.16563104449922 5.22442540072159
AT5G46410 8.25620533315453 7.10439660724099 7.01516261363112 7.38910273989966 7.82923519481796 7.97695454480684
AT5G46440 4.54535765111831 4.49350455356402 4.41690096141985 4.38588062546265 4.42616560101839 4.44207515581396
AT5G46290 10.7773994832864 10.8556180778589 10.8197025226739 10.9738279521472 11.0651697767574 10.7830960444892
AT5G46295 3.6229361161724 3.6818689137337 3.72471364560265 3.66462307192274 3.69206079221032 3.62982968423328
AT5G46250 10.2804227913897 9.73385035430917 9.67479852014389 9.75398673659842 9.93918345238676 10.0905445142849
AT5G46420 9.67652895779854 9.97114693483563 10.1356784388311 9.96638833045018 9.98085440561175 9.96426530372388
AT5G46340 7.51137065592061 7.45583332887155 7.37928952512012 7.29252949524813 7.4041667059184 7.44408242235731
AT5G45800 7.73792800195288 8.65141386331491 8.74046081738596 8.70199597769894 7.92083783654987 7.75586890753927
AT5G45810 5.27090725417276 5.41076350611356 5.30343809203918 5.18659077096567 5.26892004436794 5.31689340880476
AT5G45820 7.3673445042352 9.97068204738004 8.39057691110438 5.2838536278604 5.15572575262263 5.38267345315694
AT5G45830 5.98057955500252 6.47276670617179 6.22060404730038 5.89856105509143 5.95700983919167 5.94589054529976
AT5G45670 8.06016173074948 8.31274978295689 7.71870646142974 7.81919772391947 7.67205653320318 7.62444107806693
AT5G45760 7.82280747295921 7.73281759772275 7.81869046653749 7.64221773156836 7.79633761009301 7.77614771405378
AT5G45750 8.28584617814205 9.13632956703133 10.1255290988226 9.63637770717791 9.12769693411241 8.95240672609093
AT5G45690 5.40059255253516 5.50127232737006 5.41673211995717 5.52469610936307 5.43242531995145 5.44283642617067
AT5G45840 4.24857241973177 4.64889431204744 4.53579186856575 4.27477895714011 4.23709869465437 4.25258963695382
AT5G45850 4.66423720398666 4.91724363177886 4.70410908558936 4.73749668596757 4.6007140112157 4.58943600236184
AT5G45890 4.29565790870862 4.26219726011895 4.2812834569464 4.27186162927037 4.2172927865816 4.27387700488944
AT5G45920 6.82376675223545 7.15867875896086 6.98089130907572 6.85406039901593 6.91020232594449 6.92817562632238
AT5G45930 9.49518209546403 9.49572010823833 9.80977925886253 9.73584360032137 9.43397513322938 9.37697081617016
AT5G45950 9.99160233266867 10.4155359240783 10.1708631395686 9.95441748376118 9.62320785811011 9.85548916339651
AT5G45980 4.18496270907756 4.16074514048357 4.17219485585165 4.12381729419527 4.18088026522342 4.20692818454361
AT5G45940 7.28567878459363 7.52136696786154 7.32080160372714 7.31534361576407 7.09276089522901 7.20162367814703
AT5G45960 5.72426185762481 6.24464656193658 5.86267041928708 5.79019007324069 5.63275626036109 5.58391693519348
AT5G45910 5.11679252599359 5.26810837145955 5.14869760214659 5.3423531541585 5.27325877213817 5.38331409622276
AT5G45880 5.95968262794222 5.8514357658814 5.84548759187383 5.83499995504414 5.93368133446741 5.90154175926072
AT5G45900 7.80062524477622 7.64796644581533 7.70262001951702 7.77409529508064 7.71866507062389 7.80866725010592
AT5G45970 4.65271112970836 4.67057972103233 4.61211040532877 4.63635954458034 4.55626200376812 4.62697147822147
AT5G46000 4.34182068971631 4.39849382068842 4.33878846398439 4.38251496850537 4.33640328974033 4.33360181204368
AT5G46010 3.81097790617585 3.8382706419469 3.71430451882054 3.70475169561904 3.81815990872989 3.84776095015607
AT5G46040 4.75883168871972 4.80861193341896 4.67843153114266 4.75992633654149 4.7410652449425 4.72678363026984
AT5G46050 5.92561816159854 5.82588019994648 5.829861597164 5.70436621474269 5.93668546904393 5.91741384809414
AT5G46070 6.42337553474682 7.01760147788879 6.92448840372262 6.71676962283061 6.7612847277971 6.74189218816847
AT5G46080 4.44038563861814 4.5450230115824 4.55759873325682 4.4716617727119 4.39917293003378 4.46630231662241
AT5G46100 5.38940469674678 5.5428683019077 5.54956333892118 5.48752586745387 5.48735770769552 5.32341382760379
AT5G45710 7.32084484551318 6.90076898534867 6.78833273211869 6.78803607259775 7.00556857033417 6.90435472857009
AT5G45770 4.77674919064902 4.97169084940217 4.99626736254139 4.90654071719639 4.97734162769292 4.9162823097936
AT5G45780 5.7962900777319 5.8358655478038 5.904318806495 5.93841895087275 5.74540165804437 5.92415761497212
AT5G45790 4.52866947156123 4.52819077955885 4.52518671313123 4.48218848565605 4.57523551423594 4.53590418889261
AT5G45400 4.58113824937506 4.79518387221231 4.73391134924062 4.75999247330848 4.62371294638331 4.69949473328803
unknown_354 5.21561776033881 5.47974562582783 5.7441547738887 6.01995735006459 5.82364422252307 5.36760037549425
AT5G45480 6.74619043836243 7.0726022322873 7.09557569222086 7.03309349804425 6.92973159361187 6.82742601884439
unknown_355 8.01490995223716 7.43738656491851 8.14868552867044 7.90873774850486 7.84878776857757 7.9247421612378
AT5G45500 8.6802382839871 8.63252931553527 8.80095658996969 9.03974080265212 8.62052178390547 8.6936332797632
AT5G45510 8.79632912555006 8.88697576744733 9.18996303674869 9.15123633741775 8.78903063649791 8.97838483873103
AT5G45530 4.87447066168193 4.96315122802922 4.9151429419455 4.80303953661871 4.88686564897036 4.92817303949244
AT5G45540 5.71955825413049 5.76895469419019 5.77060961796689 5.54987532745134 5.91948685204662 5.89398174548883
AT5G45560 5.94942123320722 6.21190150720422 6.08458019130781 6.07998021626329 6.16898233008552 6.00327467832023
AT5G45570 3.6392067614769 3.71189519320479 3.65901518278189 3.68560718414843 3.74544128326633 3.69657020357381
AT5G45390 11.8306314304534 11.8431261304433 11.8477288750049 11.8738253568016 11.9392451100181 11.9011376312868
AT5G45550 9.12170671218158 8.63314521752246 8.67983398852198 9.05979708094067 9.29229379847965 9.11220621221528
AT5G45410 9.61206264876632 9.58065931788182 9.23933134630326 9.24540136704622 8.9845177005793 9.28405611340025
unknown_356 8.47021356020209 8.90632025483087 8.16449759949963 7.97721475942418 8.20603509976806 8.4909630289509
AT5G45420 7.49660078336643 7.84931450210843 7.87599092829358 7.94982924513544 7.66843383183675 7.58905893025318
AT5G45600 8.14792780185897 8.34415372702153 8.36599254254938 8.37543913213659 8.33410751070559 8.17672910838748
AT5G45610 6.12118263455093 6.71420371375873 7.32614983268478 6.8680493331852 6.7134273945879 6.54862790150435
AT5G45620 8.95310187077217 8.82544931561355 8.88184362083977 8.90493913496814 8.95886396589604 8.9080445117118
AT5G45590 7.91831856704812 8.36209572000255 8.28049081498665 8.30849929812717 8.17424444774713 7.97125844139193
AT5G45630 3.8729796235754 4.04091033403387 3.83762316988224 3.82095382638814 3.85291605063964 3.84241274162666
AT5G45640 5.14765735501621 5.327828165141 5.17842152957945 5.17892122183146 5.21640335729239 5.24188107652334
AT5G45650 8.09866016543809 9.65681592931077 9.15665880505192 8.9167237383756 8.99373823659764 9.0751284860395
AT5G45680 11.864964731265 11.4260507929585 11.5405164906022 11.5995665865083 11.6879692557764 11.7499328083834
AT5G45700 5.74307935127354 5.74817948754285 6.51898901487386 6.50405838380298 5.9389298435086 5.62423669368668
AT5G45340 6.80480952934785 6.26855578003026 6.08423149753467 6.10940658793684 6.68322846858608 6.61108196161429
AT5G45370 6.53470859882704 6.53292212859766 6.50117187584965 6.55534364207331 6.764314876821 6.70300548269251
AT5G45360 8.91562528974403 8.5775402108714 8.60282453260738 8.59954621796009 8.71786543358009 8.79453880206789
AT5G45350 10.8784583394274 10.6207601617183 10.4267143023086 10.4931209971897 10.6118444652517 10.7972731760884
AT5G45280 8.91272360983525 9.70279821684606 9.2020276516943 9.15387285056558 9.20017555978547 8.92495614911747
AT5G45310 6.74201033719361 6.23242474276136 6.35274079132456 6.11228914711439 6.25391607665541 6.66703068542628
AT5G45380 6.05131805072646 5.88951694964654 5.68665479693438 5.83297024997362 5.85960988508668 5.87071925106927
AT5G45000 4.59138012836294 4.68234282135532 5.0056322610857 5.43844710872505 4.89550202676178 4.69090013981744
AT5G45010 8.9528423685837 8.84574560387722 9.10033815278713 9.14539926270457 9.25896946141692 9.04344606423101
AT5G45050 7.18467029775429 6.67884490149547 6.75458612195685 6.85289581143269 6.87122111774208 7.04085913335151
AT5G45060 8.5353330921535 7.88194348897333 7.84224504507463 7.86409990299364 8.27326328589255 8.34207340651423
AT5G45040 8.95691255281425 8.34386740079604 8.65787647200987 8.44156043144146 8.6989560740764 8.8890360979634
AT5G44930 5.90418641271861 6.220628432982 6.28652281842188 6.15343711091712 6.18022503941994 6.10868621881053
AT5G45020 6.61783292378536 6.33737787785827 6.57280401717995 6.33211619945345 6.67531721029323 6.53974590071071
